,metricName,time,count,total,minimum,maximum,average,queue,metric
870,deviceDataUsage,2021-12-20T00:47:00.0000000Z,597,7185558,2.0,32689.0,12036.1105527638,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
871,deviceDataUsageV2,2021-12-20T00:45:00.0000000Z,575,6784036,2.0,32699.0,11798.3234782609,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
872,deviceDataUsageV2,2021-12-20T00:46:00.0000000Z,579,6735850,2.0,32691.0,11633.5924006908,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
873,deviceDataUsageV2,2021-12-20T00:47:00.0000000Z,597,7185558,2.0,32689.0,12036.1105527638,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
874,totalDeviceCount,2021-12-20T00:45:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
875,totalDeviceCount,2021-12-20T00:46:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
876,totalDeviceCount,2021-12-20T00:47:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
877,connectedDeviceCount,2021-12-20T00:45:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
878,connectedDeviceCount,2021-12-20T00:46:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
879,connectedDeviceCount,2021-12-20T00:47:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
880,d2c.telemetry.ingress.allProtocol,2021-12-20T00:48:00.0000000Z,614,614,1.0,1.0,1.0,Not.classified,Not.verified
881,d2c.telemetry.ingress.allProtocol,2021-12-20T00:49:00.0000000Z,592,592,1.0,1.0,1.0,Not.classified,Not.verified
882,d2c.telemetry.ingress.allProtocol,2021-12-20T00:50:00.0000000Z,589,589,1.0,1.0,1.0,Not.classified,Not.verified
883,d2c.telemetry.ingress.success,2021-12-20T00:48:00.0000000Z,614,614,1.0,1.0,1.0,Not.classified,Not.verified
884,d2c.telemetry.ingress.success,2021-12-20T00:49:00.0000000Z,592,592,1.0,1.0,1.0,Not.classified,Not.verified
885,d2c.telemetry.ingress.success,2021-12-20T00:50:00.0000000Z,589,589,1.0,1.0,1.0,Not.classified,Not.verified
886,devices.totalDevices,2021-12-20T00:48:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
887,devices.totalDevices,2021-12-20T00:49:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
888,devices.totalDevices,2021-12-20T00:50:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
889,devices.connectedDevices.allProtocol,2021-12-20T00:48:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
890,devices.connectedDevices.allProtocol,2021-12-20T00:49:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
891,devices.connectedDevices.allProtocol,2021-12-20T00:50:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
892,d2c.telemetry.egress.success,2021-12-20T00:48:00.0000000Z,444,3917,1.0,34.0,8.82207207207207,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
893,d2c.telemetry.egress.success,2021-12-20T00:49:00.0000000Z,445,3837,1.0,30.0,8.62247191011236,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
894,d2c.telemetry.egress.success,2021-12-20T00:50:00.0000000Z,444,3772,1.0,30.0,8.4954954954955,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
895,d2c.telemetry.egress.fallback,2021-12-20T00:48:00.0000000Z,3858,3858,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
896,d2c.telemetry.egress.fallback,2021-12-20T00:49:00.0000000Z,3803,3803,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
897,d2c.telemetry.egress.fallback,2021-12-20T00:50:00.0000000Z,3758,3758,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
898,d2c.endpoints.egress.eventHubs,2021-12-20T00:48:00.0000000Z,23,38,1.0,2.0,1.65217391304348,,
899,d2c.endpoints.egress.eventHubs,2021-12-20T00:49:00.0000000Z,24,34,1.0,2.0,1.41666666666667,,
900,d2c.endpoints.egress.eventHubs,2021-12-20T00:50:00.0000000Z,22,34,1.0,2.0,1.54545454545455,,
901,d2c.endpoints.latency.eventHubs,2021-12-20T00:48:00.0000000Z,23,2760,48.0,237.0,120.0,,
902,d2c.endpoints.latency.eventHubs,2021-12-20T00:49:00.0000000Z,24,2816,28.0,382.0,117.333333333333,,
903,d2c.endpoints.latency.eventHubs,2021-12-20T00:50:00.0000000Z,22,2872,38.0,311.0,130.545454545455,,
904,d2c.endpoints.egress.builtIn.events,2021-12-20T00:48:00.0000000Z,421,3879,1.0,34.0,9.21377672209026,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
905,d2c.endpoints.egress.builtIn.events,2021-12-20T00:49:00.0000000Z,421,3803,1.0,30.0,9.0332541567696,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
906,d2c.endpoints.egress.builtIn.events,2021-12-20T00:50:00.0000000Z,422,3738,1.0,30.0,8.85781990521327,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
907,d2c.endpoints.latency.builtIn.events,2021-12-20T00:48:00.0000000Z,421,46095,18.0,319.0,109.489311163895,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
908,d2c.endpoints.latency.builtIn.events,2021-12-20T00:49:00.0000000Z,421,44881,20.0,265.0,106.605700712589,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
909,d2c.endpoints.latency.builtIn.events,2021-12-20T00:50:00.0000000Z,422,43548,13.0,285.0,103.194312796209,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
910,RoutingDeliveries,2021-12-20T00:48:00.0000000Z,444,3917,1.0,34.0,8.82207207207207,Not.classified,Not.verified
911,RoutingDeliveries,2021-12-20T00:49:00.0000000Z,445,3837,1.0,30.0,8.62247191011236,Not.classified,Not.verified
912,RoutingDeliveries,2021-12-20T00:50:00.0000000Z,444,3772,1.0,30.0,8.4954954954955,Not.classified,Not.verified
913,RoutingDeliveryLatency,2021-12-20T00:48:00.0000000Z,444,48855,18.0,319.0,110.033783783784,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
914,RoutingDeliveryLatency,2021-12-20T00:49:00.0000000Z,445,47697,20.0,382.0,107.184269662921,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
915,RoutingDeliveryLatency,2021-12-20T00:50:00.0000000Z,444,46420,13.0,311.0,104.54954954955,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
916,RoutingDataSizeInBytesDelivered,2021-12-20T00:48:00.0000000Z,444,8343456,,,18791.5675675676,Not.classified,Not.verified
917,RoutingDataSizeInBytesDelivered,2021-12-20T00:49:00.0000000Z,445,8153453,,,18322.3662921348,Not.classified,Not.verified
918,RoutingDataSizeInBytesDelivered,2021-12-20T00:50:00.0000000Z,444,8098591,,,18240.0698198198,Not.classified,Not.verified
919,dailyMessageQuotaUsed,2021-12-20T00:48:00.0000000Z,39,3801467,96251.0,98339.0,97473.5128205128,Tx.tec.performance.protocols.NETWORK,Number of messages sent
920,dailyMessageQuotaUsed,2021-12-20T00:49:00.0000000Z,39,3881497,98249.0,100482.0,99525.5641025641,Tx.tec.performance.protocols.NETWORK,Number of messages sent
921,dailyMessageQuotaUsed,2021-12-20T00:50:00.0000000Z,39,3964130,100407.0,102555.0,101644.358974359,Tx.tec.performance.protocols.NETWORK,Number of messages sent
922,deviceDataUsage,2021-12-20T00:48:00.0000000Z,614,7220472,2.0,32683.0,11759.7263843648,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
923,deviceDataUsage,2021-12-20T00:49:00.0000000Z,592,7046037,2.0,32682.0,11902.089527027,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
924,deviceDataUsage,2021-12-20T00:50:00.0000000Z,589,7084955,2.0,37863.0,12028.7860780985,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
925,deviceDataUsageV2,2021-12-20T00:48:00.0000000Z,614,7220472,2.0,32683.0,11759.7263843648,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
926,deviceDataUsageV2,2021-12-20T00:49:00.0000000Z,592,7046037,2.0,32682.0,11902.089527027,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
927,deviceDataUsageV2,2021-12-20T00:50:00.0000000Z,589,7084955,2.0,37863.0,12028.7860780985,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
928,totalDeviceCount,2021-12-20T00:48:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
929,totalDeviceCount,2021-12-20T00:49:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
930,totalDeviceCount,2021-12-20T00:50:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
931,connectedDeviceCount,2021-12-20T00:48:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
932,connectedDeviceCount,2021-12-20T00:49:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
933,connectedDeviceCount,2021-12-20T00:50:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
934,d2c.telemetry.ingress.allProtocol,2021-12-20T00:51:00.0000000Z,587,587,1.0,1.0,1.0,Not.classified,Not.verified
935,d2c.telemetry.ingress.allProtocol,2021-12-20T00:52:00.0000000Z,591,591,1.0,1.0,1.0,Not.classified,Not.verified
936,d2c.telemetry.ingress.allProtocol,2021-12-20T00:53:00.0000000Z,655,655,1.0,1.0,1.0,Not.classified,Not.verified
937,d2c.telemetry.ingress.success,2021-12-20T00:51:00.0000000Z,587,587,1.0,1.0,1.0,Not.classified,Not.verified
938,d2c.telemetry.ingress.success,2021-12-20T00:52:00.0000000Z,591,591,1.0,1.0,1.0,Not.classified,Not.verified
939,d2c.telemetry.ingress.success,2021-12-20T00:53:00.0000000Z,655,655,1.0,1.0,1.0,Not.classified,Not.verified
940,devices.totalDevices,2021-12-20T00:51:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
941,devices.totalDevices,2021-12-20T00:52:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
942,devices.totalDevices,2021-12-20T00:53:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
943,devices.connectedDevices.allProtocol,2021-12-20T00:51:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
944,devices.connectedDevices.allProtocol,2021-12-20T00:52:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
945,devices.connectedDevices.allProtocol,2021-12-20T00:53:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
946,d2c.telemetry.egress.success,2021-12-20T00:51:00.0000000Z,434,3613,1.0,30.0,8.32488479262673,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
947,d2c.telemetry.egress.success,2021-12-20T00:52:00.0000000Z,446,3752,1.0,40.0,8.41255605381166,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
948,d2c.telemetry.egress.success,2021-12-20T00:53:00.0000000Z,471,3737,1.0,30.0,7.93418259023355,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
949,d2c.telemetry.egress.fallback,2021-12-20T00:51:00.0000000Z,3521,3521,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
950,d2c.telemetry.egress.fallback,2021-12-20T00:52:00.0000000Z,3554,3554,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
951,d2c.telemetry.egress.fallback,2021-12-20T00:53:00.0000000Z,3565,3565,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
952,d2c.endpoints.egress.eventHubs,2021-12-20T00:51:00.0000000Z,24,82,1.0,20.0,3.41666666666667,,
953,d2c.endpoints.egress.eventHubs,2021-12-20T00:52:00.0000000Z,41,208,1.0,40.0,5.07317073170732,,
954,d2c.endpoints.egress.eventHubs,2021-12-20T00:53:00.0000000Z,61,162,1.0,8.0,2.65573770491803,,
955,d2c.endpoints.latency.eventHubs,2021-12-20T00:51:00.0000000Z,24,3219,39.0,221.0,134.125,,
956,d2c.endpoints.latency.eventHubs,2021-12-20T00:52:00.0000000Z,41,6011,43.0,582.0,146.609756097561,,
957,d2c.endpoints.latency.eventHubs,2021-12-20T00:53:00.0000000Z,61,8488,22.0,439.0,139.147540983607,,
958,d2c.endpoints.egress.builtIn.events,2021-12-20T00:51:00.0000000Z,410,3531,1.0,30.0,8.61219512195122,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
959,d2c.endpoints.egress.builtIn.events,2021-12-20T00:52:00.0000000Z,405,3544,1.0,30.0,8.75061728395062,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
960,d2c.endpoints.egress.builtIn.events,2021-12-20T00:53:00.0000000Z,410,3575,1.0,30.0,8.71951219512195,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
961,d2c.endpoints.latency.builtIn.events,2021-12-20T00:51:00.0000000Z,410,43165,14.0,265.0,105.280487804878,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
962,d2c.endpoints.latency.builtIn.events,2021-12-20T00:52:00.0000000Z,405,41508,10.0,254.0,102.488888888889,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
963,d2c.endpoints.latency.builtIn.events,2021-12-20T00:53:00.0000000Z,410,44389,19.0,286.0,108.265853658537,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
964,RoutingDeliveries,2021-12-20T00:51:00.0000000Z,434,3613,1.0,30.0,8.32488479262673,Not.classified,Not.verified
965,RoutingDeliveries,2021-12-20T00:52:00.0000000Z,446,3752,1.0,40.0,8.41255605381166,Not.classified,Not.verified
966,RoutingDeliveries,2021-12-20T00:53:00.0000000Z,471,3737,1.0,30.0,7.93418259023355,Not.classified,Not.verified
967,RoutingDeliveryLatency,2021-12-20T00:51:00.0000000Z,434,46384,14.0,265.0,106.875576036866,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
968,RoutingDeliveryLatency,2021-12-20T00:52:00.0000000Z,446,47519,10.0,582.0,106.544843049327,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
969,RoutingDeliveryLatency,2021-12-20T00:53:00.0000000Z,471,52877,19.0,439.0,112.265392781316,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
970,RoutingDataSizeInBytesDelivered,2021-12-20T00:51:00.0000000Z,434,7824108,,,18027.8986175115,Not.classified,Not.verified
971,RoutingDataSizeInBytesDelivered,2021-12-20T00:52:00.0000000Z,446,7822865,,,17540.0560538117,Not.classified,Not.verified
972,RoutingDataSizeInBytesDelivered,2021-12-20T00:53:00.0000000Z,471,9809531,,,20827.0297239915,Not.classified,Not.verified
973,d2c.twin.update.success,2021-12-20T00:51:00.0000000Z,1,1,1.0,1.0,1.0,,
974,d2c.twin.update.size,2021-12-20T00:51:00.0000000Z,1,2,2.0,2.0,2.0,,
975,dailyMessageQuotaUsed,2021-12-20T00:51:00.0000000Z,39,4048335,102476.0,104692.0,103803.461538462,Tx.tec.performance.protocols.NETWORK,Number of messages sent
976,dailyMessageQuotaUsed,2021-12-20T00:52:00.0000000Z,39,4129071,104602.0,106754.0,105873.615384615,Tx.tec.performance.protocols.NETWORK,Number of messages sent
977,dailyMessageQuotaUsed,2021-12-20T00:53:00.0000000Z,39,4210999,106652.0,109738.0,107974.333333333,Tx.tec.performance.protocols.NETWORK,Number of messages sent
978,deviceDataUsage,2021-12-20T00:51:00.0000000Z,588,6803076,2.0,32680.0,11569.8571428571,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
979,deviceDataUsage,2021-12-20T00:52:00.0000000Z,591,6806902,2.0,32687.0,11517.600676819,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
980,deviceDataUsage,2021-12-20T00:53:00.0000000Z,655,8717884,2.0,194041.0,13309.7465648855,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
981,deviceDataUsageV2,2021-12-20T00:51:00.0000000Z,588,6803076,2.0,32680.0,11569.8571428571,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
982,deviceDataUsageV2,2021-12-20T00:52:00.0000000Z,591,6806902,2.0,32687.0,11517.600676819,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
983,deviceDataUsageV2,2021-12-20T00:53:00.0000000Z,655,8717884,2.0,194041.0,13309.7465648855,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
984,totalDeviceCount,2021-12-20T00:51:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
985,totalDeviceCount,2021-12-20T00:52:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
986,totalDeviceCount,2021-12-20T00:53:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
987,connectedDeviceCount,2021-12-20T00:51:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
988,connectedDeviceCount,2021-12-20T00:52:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
989,connectedDeviceCount,2021-12-20T00:53:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
990,d2c.telemetry.ingress.allProtocol,2021-12-20T00:54:00.0000000Z,554,554,1.0,1.0,1.0,Not.classified,Not.verified
991,d2c.telemetry.ingress.allProtocol,2021-12-20T00:55:00.0000000Z,527,527,1.0,1.0,1.0,Not.classified,Not.verified
992,d2c.telemetry.ingress.allProtocol,2021-12-20T00:56:00.0000000Z,545,545,1.0,1.0,1.0,Not.classified,Not.verified
993,d2c.telemetry.ingress.success,2021-12-20T00:54:00.0000000Z,554,554,1.0,1.0,1.0,Not.classified,Not.verified
994,d2c.telemetry.ingress.success,2021-12-20T00:55:00.0000000Z,527,527,1.0,1.0,1.0,Not.classified,Not.verified
995,d2c.telemetry.ingress.success,2021-12-20T00:56:00.0000000Z,545,545,1.0,1.0,1.0,Not.classified,Not.verified
996,devices.totalDevices,2021-12-20T00:54:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
997,devices.totalDevices,2021-12-20T00:55:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
998,devices.totalDevices,2021-12-20T00:56:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
999,devices.connectedDevices.allProtocol,2021-12-20T00:54:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
1000,devices.connectedDevices.allProtocol,2021-12-20T00:55:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
1001,devices.connectedDevices.allProtocol,2021-12-20T00:56:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
1002,d2c.telemetry.egress.success,2021-12-20T00:54:00.0000000Z,414,3455,1.0,30.0,8.34541062801932,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1003,d2c.telemetry.egress.success,2021-12-20T00:55:00.0000000Z,399,3170,1.0,30.0,7.94486215538847,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1004,d2c.telemetry.egress.success,2021-12-20T00:56:00.0000000Z,420,3315,1.0,30.0,7.89285714285714,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1005,d2c.telemetry.egress.fallback,2021-12-20T00:54:00.0000000Z,3407,3407,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1006,d2c.telemetry.egress.fallback,2021-12-20T00:55:00.0000000Z,3058,3058,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1007,d2c.telemetry.egress.fallback,2021-12-20T00:56:00.0000000Z,3277,3277,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1008,d2c.endpoints.egress.eventHubs,2021-12-20T00:54:00.0000000Z,24,38,1.0,4.0,1.58333333333333,,
1009,d2c.endpoints.egress.eventHubs,2021-12-20T00:55:00.0000000Z,27,112,1.0,27.0,4.14814814814815,,
1010,d2c.endpoints.egress.eventHubs,2021-12-20T00:56:00.0000000Z,24,38,1.0,2.0,1.58333333333333,,
1011,d2c.endpoints.latency.eventHubs,2021-12-20T00:54:00.0000000Z,24,2605,35.0,197.0,108.541666666667,,
1012,d2c.endpoints.latency.eventHubs,2021-12-20T00:55:00.0000000Z,27,3266,26.0,215.0,120.962962962963,,
1013,d2c.endpoints.latency.eventHubs,2021-12-20T00:56:00.0000000Z,24,3210,20.0,380.0,133.75,,
1014,d2c.endpoints.egress.builtIn.events,2021-12-20T00:54:00.0000000Z,390,3417,1.0,30.0,8.76153846153846,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1015,d2c.endpoints.egress.builtIn.events,2021-12-20T00:55:00.0000000Z,372,3058,1.0,30.0,8.22043010752688,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1016,d2c.endpoints.egress.builtIn.events,2021-12-20T00:56:00.0000000Z,396,3277,1.0,30.0,8.27525252525253,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1017,d2c.endpoints.latency.builtIn.events,2021-12-20T00:54:00.0000000Z,390,42494,10.0,347.0,108.958974358974,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
1018,d2c.endpoints.latency.builtIn.events,2021-12-20T00:55:00.0000000Z,372,40868,20.0,239.0,109.860215053763,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
1019,d2c.endpoints.latency.builtIn.events,2021-12-20T00:56:00.0000000Z,396,40386,16.0,225.0,101.984848484848,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
1020,RoutingDeliveries,2021-12-20T00:54:00.0000000Z,414,3455,1.0,30.0,8.34541062801932,Not.classified,Not.verified
1021,RoutingDeliveries,2021-12-20T00:55:00.0000000Z,399,3170,1.0,30.0,7.94486215538847,Not.classified,Not.verified
1022,RoutingDeliveries,2021-12-20T00:56:00.0000000Z,419,3314,1.0,30.0,7.90930787589499,Not.classified,Not.verified
1023,RoutingDeliveryLatency,2021-12-20T00:54:00.0000000Z,414,45099,10.0,347.0,108.934782608696,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
1024,RoutingDeliveryLatency,2021-12-20T00:55:00.0000000Z,399,44134,20.0,239.0,110.611528822055,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
1025,RoutingDeliveryLatency,2021-12-20T00:56:00.0000000Z,419,43565,16.0,380.0,103.973747016706,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
1026,RoutingDataSizeInBytesDelivered,2021-12-20T00:54:00.0000000Z,414,7535054,,,18200.61352657,Not.classified,Not.verified
1027,RoutingDataSizeInBytesDelivered,2021-12-20T00:55:00.0000000Z,399,6943953,,,17403.3909774436,Not.classified,Not.verified
1028,RoutingDataSizeInBytesDelivered,2021-12-20T00:56:00.0000000Z,419,7191142,,,17162.630071599,Not.classified,Not.verified
1029,d2c.twin.read.success,2021-12-20T00:55:00.0000000Z,1,1,1.0,1.0,1.0,,
1030,d2c.twin.read.size,2021-12-20T00:55:00.0000000Z,1,34943,34943.0,34943.0,34943.0,,
1031,dailyMessageQuotaUsed,2021-12-20T00:54:00.0000000Z,39,4291022,108659.0,112280.0,110026.205128205,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1032,dailyMessageQuotaUsed,2021-12-20T00:55:00.0000000Z,39,4383849,111180.0,114164.0,112406.384615385,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1033,dailyMessageQuotaUsed,2021-12-20T00:56:00.0000000Z,39,4458834,113148.0,115944.0,114329.076923077,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1034,deviceDataUsage,2021-12-20T00:54:00.0000000Z,554,6566722,2.0,34681.0,11853.2888086643,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1035,deviceDataUsage,2021-12-20T00:55:00.0000000Z,528,6060482,2.0,34943.0,11478.1856060606,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1036,deviceDataUsage,2021-12-20T00:56:00.0000000Z,545,6266608,2.0,32683.0,11498.3633027523,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1037,deviceDataUsageV2,2021-12-20T00:54:00.0000000Z,554,6566722,2.0,34681.0,11853.2888086643,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1038,deviceDataUsageV2,2021-12-20T00:55:00.0000000Z,528,6060482,2.0,34943.0,11478.1856060606,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1039,deviceDataUsageV2,2021-12-20T00:56:00.0000000Z,545,6266608,2.0,32683.0,11498.3633027523,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1040,totalDeviceCount,2021-12-20T00:54:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
1041,totalDeviceCount,2021-12-20T00:55:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
1042,totalDeviceCount,2021-12-20T00:56:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
1043,connectedDeviceCount,2021-12-20T00:54:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
